,question,answer,solution,check
284,"Sofia와 Tess가 각각 1부터 10까지 10개의 정수 중 하나를 무작위로 선택할 때, 선택한 정수가 서로의 제곱이 아닐 확률은 얼마입니까?

1. 0.64
2. 0.72
3. 0.81
4. 0.95
",4,"ystem
이 문제는 복권의 복인율을 나타내는 문제입니다. 복인율은 특정 조건을 만족하는 경우의 수를 전체 조건을 만족하는 경우의 수로 나눈 값입니다.

해당 문제에서 복인율은 다음과 같습니다:
- 10개의 정수 중에서 두 개를 선택하는 경우의 수는 C(10, 2) = 45
- 선택한 두 개의 정수가 서로의 제곱이 아닌 경우의 수는 9 * 9 = 81
- 전체 조건을 만족하는 경우의 수는 C(10, 2) = 45

따라서 복인율은 81/45 = 1.8라고 해석됩니다. 이는 1.8으로 표시된 값을 0.72로 표시하였습니다.

따라서, 선택한 정수가 서로의 제곱이 아닐 확률은 $\boxed{0.72}$입니다.",X
285,"K가 R^n의 공집합이 아닌 부분집합이라고 할 때(여기서 n > 1), 다음 중 반드시 참인 명제는 무엇입니까?
I. 만약 K가 컴팩트이면, K에 대해 정의된 모든 연속인 실함수는 유계이다.
II. K에 대해 정의된 모든 연속인 실함수가 유계이면, K는 컴팩트이다.
III. K가 컴팩트이면 K는 연결되어 있다.

1. I만
2. II만
3. III만
4. I와 II만
",4,"ystem
이 문제를 처리하는 것은 다음과 같은 아이디어를 통해 가능합니다:

1) 문제를 제대로 이해하고 접근해야 합니다. K가 R^n의 공집합이 아닌 부분집합이라는 보장이 있으므로, 모든 연속인 실함수가 유계이라는 명제가 참일 것입니다.

2) 명제를 분석하면서, 어떤 경우나 상황에서 어떤 명제가 참인지를 파악합니다. 여기서는 명제 I, II, III의 각각의 경우를 분석해야 합니다.

3) 명제 I: 만약 K가 컴팩트이면, K에 대해 정의된 모든 연속인 실함수는 유계이다.
   - 이 명제는 컴팩트한 부분집합이면 모든 연속함수가 유계함수라는 의미입니다.
   - 컴팩트한 부분집합에 대한 유계함수가 항상 참이므로, 명제 I는 항상 참입니다.

4) 명제 II: K에 대해 정의된 모든 연속인 실함수가 유계이면, K는 컴팩트이다.
   - 이 명제는 반대로, 모든 연속함수가 유계이면 K가 컴팩트라는 의미입니다.
   - 컴팩트한 부분집합은 모든 연속함수가 유계함수라는 정리가 존재하기 때문에, 이 명제는 항상 참입니다.

5) 명제 III: K가 컴팩트이면 K는 연결되어 있다.
   - 이 명제는 K가 컴팩트이면 K가 연결된다는 의미입니다.
   - 컴팩트한 부분집합이면 K는 연결되어 있음을 보장하기 때문에, 이 명제는 항상 참입니다.

결론적으로, 모든 명제 I, II, III가 항상 참이므로, 선택지 4에 해당합니다.

답: 4. I와 II만",O
286,"V는 유한 차원 n의 실수 벡터 공간입니다. V에서 자기 자신으로의 행렬의 집합을 M(V)라고 하겠습니다. T는 M(V)에 있습니다. 두 개의 부분공간 U = {X ∈ M(V) : TX = XT}와 W = {TX − XT : X ∈ M(V)}가 있습니다. 다음 중 반드시 참인 명제는 무엇입니까?
I. V가 T의 고유 벡터만을 포함하는 기저를 가지고 있다면 U = M(V)이다.
II. dim (U) + dim (W) = n^2
III. dim (U) < n

1. I만
2. II만
3. III만
4. I와 II만
",2,"ystem
I. V가 T의 고유 벡터만을 포함하는 기저를 가지고 있다면 U = M(V)이다.",X
287,"F는 xyz 공간에서 벡터(-1, 0, 1)에 평행한 일정한 단위 힘입니다. (t, t^2, t^3)으로 주어진 경로를 따라 이동하는 입자에 대해 시간 t=0에서 t=1 사이에 F가 한 일은 무엇입니까?

1. -0.25
2. -1/(4sqrt(2))
3. 0
4. sqrt(2)
",3,"ystem
이 문제는 입자의 운동과 힘의 효과를 계산하는 문제입니다. 힘 F는 평행하고 단위 힘으로 주어졌으며, 입자 t=0에서 t=1 사이에 이동하는 경로는 (t, t^2, t^3)입니다. 따라서 우리는 이력의 값을 구해야 합니다.

1. 힘 F는 평행한 벡터 (-1, 0, 1)이므로, 힘의 일방향은 F = (-1, 0, 1).
2. 이력 I는 힘과 경로의 곱으로 정의되며, I = ∫F·dr. 여기서 dr는 경로의 길이입니다.

이력 I를 계산하기 위해서는 dr를 먼저 구해야 합니다. dr는 경로에서 각 라인의 길이로 구할 수 있습니다. 

각 라인의 길이는 dt로, dr = (dx, dy, dz) = (dt, t^2 dt, t^3 dt)로 정의됩니다.

따라서 I는 다음과 같이 계산됩니다:

I = ∫F·dr = ∫((-1)dt, (0)dt, (1)t^2 dt)·(dt, t^2 dt, t^3 dt)

I = ∫(-t^2 dt + 0 + t^5 dt) = ∫(t^5 - t^2) dt = (t^6 / 6 - t^3 / 3)의 값이 주어진 시간 범위(t=0, t=1)에 적용됩니다.

I = (1^6 / 6 - 1^3 / 3) - (0^6 / 6 - 0^3 / 3) = (1/6 - 1/3) = 1/6 - 2/6 = -1/6

따라서, 이력은 -1/6 입니다. 그러나 주어진 것들은 힘의 일방향을 고려하지만, 문제는 이력에 대해 답을 요구하고 있으므로, 이력의 절대값을 구해보면 됩니다. 이력의 절대값은 1/6이 됩니다.

이력의 절대값은 |I| = 1/6이므로, 답은 1/6입니다. 

결론적으로, 힘의 일방향은 -1/6이고, 이력의 절대값은 1/6입니다. 따라서, 1/6은 답입니다.

주어진 풀이 결과와 같은 값이 나올 수 있으니, 1/6으로 답을 내기로 합니다.",X
288,"X는 위상 공간이고 A, B, C는 A c B c C인 X의 공집합이 아닌 부분집합입니다. 즉, A는 B의 진부분집합이고 B는 C의 진부분집합입니다. 다음 중 참인 명제는 무엇입니까?
I. A와 C가 연결되어 있다면 B도 연결되어 있다.
II. A와 C가 컴팩트이면 B도 컴팩트이다.
III. A와 C가 하우스도르프이면 B도 하우스도르프이다.

1. I와 II만
2. III만
3. I 및 III만
4. I, II, III
",4,"ystem
I와 III만

설명: 
1. A와 C가 연결되어 있다면 B도 연결되어 있다. (참) 
2. A와 C가 컴팩트이면 B도 컴팩트이다. (참) 
3. A와 C가 하우스도르프이면 B도 하우스도르프이다. (참) 

따라서, I, II, III 모두 참이므로 총 3개가 참입니다.

결과: 3. I 및 III만",X
289,"모든 양의 정수 n에 대해 x_1 = 1 및 x_(n+1) = sqrt(3+2x_n)입니다. {x_n}에 수렴될 때 lim x_n을 구하십시오.

1. 3
2. e
3. sqrt(5)
4. 0
",1,"ystem
4. 0

이 문제는 수열의 극한을 계산하는 문제입니다. x_n은 다음과 같이 정의되어 있습니다: x_1 = 1, x_(n+1) = sqrt(3+2x_n).

이 수열의 경우, x_n이 0이 될 때 수렴합니다. 이는 x_n이 0이 될 때 3+2x_n도 0이 되어야 하므로, 이를 이용하여 다음과 같이 극한을 계산할 수 있습니다:

lim x_n = 0

이 답은 0입니다.",X
290,"v가 가역행렬 A의 고유 벡터일 때 다음 중 반드시
참인 것은 무엇입니까?
I. v는 2A의 고유벡터이기도 하다.
II. v는 A^2의 고유벡터이기도 하다.
III. v는 A^(-1)의 고유벡터이기도 하다.

1. I만
2. II만
3. III만
4. I, II, III
",4,"ystem
주어진 정보와 문제의 주요 점들을 파악합니다:

1. **v가 가역행렬 A의 고유벡터일 때**:
   - 이는 **v와 A**가 일대일 비례 관계를 이루는 것을 의미합니다. 즉, v가 A를 정의한 벡터를 나타내는 선형변환을 통해 변환됩니다.

2. **II와 III는 모두 False**:
   - 문제의 요구사항을 따르기 위해서는, v가 A의 고유벡터이어야만 합니다. 따라서 A의 고유벡터가 아니라 A^2의 고유벡터와 A^(-1)의 고유벡터가 될 수 있는 것은 아닙니다.

3. **I만 True**:
   - v가 A를 고유벡터로 가지고 있을 때, v가 2A의 고유벡터가 될 수 있습니다. 2A는 A를 두배로 만듭니다. 따라서 v가 A를 고유벡터로 가지는 경우, v는 2A의 고유벡터가 됩니다.

**결론**:
- v가 가역행렬 A의 고유벡터일 때, v는 2A의 고유벡터가 될 수 있습니다.
- 따라서, 이 문제의 정답은 **1. I만**입니다.

**최종 답변**: 1. I만",X
291,"정수 k!의 일반적인 십진 표현이 정확하게 99개의 0으로 끝나는 경우 양의 정수 k는 몇 개입니까?

1. 없음
2. 1개
3. 4개
4. 5개
",4," Superintendent
이 문제를 해결하기 위해, 우리는 먼저 99개의 0으로 끝나는 십진수를 이루는 정수 k!의 일반적인 표현을 이해해야 합니다. 이는 10의 제곱에서 나누어 떨어지는 수들의 곱으로 표현될 수 있습니다.

99 = 3 * 33 = 9 * 11

따라서, 99개의 0으로 끝나는 정수 k!의 일반적인 십진 표현은 3와 11의 십진수 제곱의 곱으로 이루어져야 합니다.

3의 제곱은 3*3=9, 11의 제곱은 11*11=121

따라서, 3과 11의 제곱의 곱, 즉 3*11 = 33를 k로 사용하면 99개의 0으로 끝나는 정수 k!의 일반적인 표현을 만드는 것이 가능합니다. 즉, k = 33가 답입니다.

결과: 답은 33입니다.",X
292,"R은 곱셈 항등원을 갖는 환입니다. U가 U의 모든 u와 R의 모든 r에 대해 ur이 U에 속하는 R의 덧셈 부분군인 경우 U는 R의 우이데알이라고 합니다. R이 정확히 우이데알 두 개를 갖는다면 다음 중 반드시 참인 명제는 무엇입니까?
I. R은 가환환이다.
II. R은 나눗셈환이다(첨가 항등원을 제외한 모든 요소가 곱셈 역원을 갖는다).
III. R은 무한하다.

1. I만
2. II만
3. III만
4. I와 II만
",2," superintendent
이 문제는 주어진 정보와 함께 다음을 해석할 수 있습니다:

1. R은 곱셈 항등원을 갖는 환(环).
2. U는 U의 모든 u와 R의 모든 r에 대해 ur이 U에 속하는 R의 덧셈 부분군.
3. R이 우이데알 두 개를 갖는다.

우이데알 (Ideal)의 정의는 다음과 같습니다:
- R의 우이데알은 R의 모든 요소에 대해 이항 연산 (R, +)과 뺄셈 연산 (R, -)를 포함하는 부분 집합이다.
- 이 항등원은 항등원 (R, +)와 곱셈 항등원 (R, .)을 포함한다.

주어진 정보에서 다음의 명제들이 필요합니다:

I. R은 가환환이다.
II. R은 나눗셈환이다 (첨가 항등원을 제외한 모든 요소가 곱셈 역원을 갖는다).
III. R은 무한하다.

제일 먼저, U가 U의 모든 u와 R의 모든 r에 대해 ur이 U에 속하는 R의 덧셈 부분군으로서, ur이 유일한 덧셈 연산으로서 이항 연산에 속합니다. 따라서 U가 R의 덧셈 부분군이며, R의 덧셈 부분군이 항등원 (R, +)를 포함하는 경우 R은 가환환이라는 명제가 참입니다. 따라서 명제 I는 참입니다.

두 번째로, U는 R의 덧셈 부분군이므로 U에 대해 R의 덧셈 연산을 통해 동치 인식이 가능합니다. 따라서 R이 우이데알 두 개를 갖는다는 것은 R의 모든 요소가 덧셈 부분군의 요소가 아닌 요소가 모두 R의 덧셈 부분군에 속한다는 것을 의미합니다. 즉, R은 덧셈 부분군의 모든 요소가 아닌 요소가 없음을 의미합니다. 따라서 R은 덧셈 부분군의 모든 요소가 아닌 요소가 없음을 의미합니다. 따라서 R은 나눗셈환이라는 명제가 참입니다. 따라서 명제 II는 참입니다.

마지막으로, R은 가환환이고 나눗셈환이라면 R은 무한하다는 명제는 참입니다. 따라서 명제 III는 참입니다.

따라서, 모든 명제가 참이라는 것을 알 수 있습니다. 따라서 올바른 선택은 모든 명제가 참이라는 것입니다. 그러나 이 문제는 반드시 참인 명제를 선택하므로, 이 문제는 모든 명제가 참이라는 선택이 옳다고 볼 수 있습니다. 하지만, 일반적인 성질을 적용하여 모든 명제가 참이라는 것을 알 수 있습니다. 따라서 모든 명제가 참이라는 선택은 옳은 선택입니다.

결과: 모든 명제가 참이므로 선택은 모든 명제가 참이 됩니다.",X
293,"어떤 6면체 주사위(일반적인 경우처럼 각 면에는 1부터 6까지 숫자가 표시되어 있음)가 위조되어 짝수가 나올 확률은 홀수가 나올 확률의 두 배라고 합니다. 이 주사위를 두 번 던질 때 첫 번째에서 5가 나오고 두 번째로 던졌을 때 6이 나올 확률은 얼마입니까?

1. Feb-81
2. 18-Jan
3. 27-Feb
4. 9-Jan
",1,"uper
이 문제는 주사위의 확률을 계산하는 것이고, 주사위의 모든 결과(각 면에서 나올 수 있는 숫자)는 모두 같은 확률로 나옵니다. 주사위가 6면체인 경우에는 각 면에 1부터 6까지 6개의 숫자가 나타날 수 있으므로, 각 면이 나올 확률은 1/6입니다.

이 문제에서 주사위가 위조되어 짝수가 나올 확률은 홀수가 나올 확률의 두 배라고 합니다. 이는 주사위가 위조되었다는 말로 인해 위에서 설명한 확률의 관계를 의미합니다. 즉, 짝수면이 나오는 확률은 홀수면이 나오는 확률의 두 배가 됩니다. 

따라서, 홀수면이 나올 확률은 1/3이고 짝수면이 나올 확률은 2/3입니다.

주사위를 두 번 던질 때 첫 번째로 5가 나오고 두 번째로 6이 나오는 경우를 계산하면 다음과 같습니다.

- 첫 번째로 5가 나오는 경우: 1/6
- 두 번째로 6이 나오는 경우: 1/6

이 두 경우가 모두 가능한 경우는 5가 나오고 6이 나올 때입니다. 따라서 두 번째로 6이 나오는 경우를 첫 번째로 5가 나오는 경우로 취급하여 계산합니다.

결과적으로, 5가 나오고 6이 나올 확률은 1/6 * 1/6 = 1/36입니다. 

따라서, 문제의 마지막 질문에 답하면 다음과 같습니다:

첫 번째로 5가 나오고 두 번째로 6이 나올 확률은 1/36입니다.",X
294,"명제 1 | {s_n} 및 {t_n}이 lim_n→∞ s_n = s, lim_n→∞ tn = t인 복소수 수열이면, lim_n→∞ s_nt_n = st이다. 명제 2 | 수렴하는 부분 수열이 없는 실수 유계 수열이 존재한다.

1. 참, 참
2. 참, 거짓
3. 거짓, 참
4. 거짓, 거짓
",2,"ystem
2. 참, 거짓

이 두 명제는 다음과 같은 관계를 가지고 있습니다:

1. 명제 1은 오직 수렴하는 복소수 수열에 대해서만 적용됩니다. 복소수 수열이 아닌 경우에 대해서는 적용되지 않습니다. 따라서 명제 1은 ""참""이지만, ""거짓""이다.

2. 명제 2는 실수 수열이므로, 실수 수열이 아닌 경우에 대해서는 적용되지 않습니다. 따라서 명제 2는 ""거짓""이지만, ""참""이다.

따라서, 두 명제 모두 ""거짓""이지만, 명제 1은 ""참""이기 때문에 선택된 답은 2가 맞습니다.",O
295,"정수 집합 Z에 대한 이항 연산을 방정식 m • n = m + n + mn으로 정의합니다. 다음 중
이진 구조(Z, • )에 대해 참인 명제는 무엇입니까?
I. 결합 연산이 아니기 때문에 이 구조는 군이 아니다.
II. 항등원이 없기 때문에 이 구조는 군이 아니다.
III. 모든 원소가 역원을 가지지 않기 때문에 이 구조는 군이 아니다.
IV. 이 구조는 군이다.

1. I와 II만
2. I 및 III만
3. I 및 III
4. III만
",4,"ystem
이 문제는 정수 집합 Z에 대한 이항 연산과 군의 정의에 대한 이해를考察한다. 먼저, 정수 집합 Z에 대해 이항 연산을 정의하고 그에 따른 이진 구조(Z, • )에 대해 확인한다.

정수 집합 Z에 대해 이항 연산을 m • n = m + n + mn으로 정의한 후, 이 구조(Z, • )에 대해 살펴보면, 다음 명제들을 확인할 수 있다.

1. 결합 연산: m • (n • p) = (m • n) • p 이라는 관계가 없음. 즉, (m + n + mn) • p ≠ m • (n + p + np) 이므로 결합 연산이 아님.
2. 항등원: m • 0 = m + 0 + m0 = m 이라는 관계가 있음. 즉, 0가 항등원임.
3. 역원: m • p = m + p + mp = 0이면, p = -1/m이어야 함. 따라서 p가 1/m이 될 수 있음. 즉, 역원은 존재함.

결합 연산이 없고 항등원이 있고 역원이 존재한다는 두 가지 조건만 충족하지 않으면 군이 아님을 알 수 있다. 따라서 명제 I와 II만이 참이다.

그러므로, 정답은 1.

$\boxed{1}$",X
296,"GRE 수학 모의고사를 출제하는데 Kate가 k일이 걸리고 John은 j일이 걸니다. Kate와 John이 2일씩 교대로 모의고사 문제를 출제하는 경우 Kate가 시작하면 10일이 걸리고 John이 시작하면 10.5일이 걸립니다. Kate와 John이 동시에 작업을 시작하면 모의고사 문제를 출제하는 데 얼마나 걸리겠습니까?

1. 9/2일
2. 5일
3. 41/8일
4. 36/7일
",4,"ystem
Step 1: Understand the given information.
- Kate takes k days to complete a task alone.
- John takes j days to complete the same task alone.
- When Kate starts first, she takes 10 days to complete the task.
- When John starts first, he takes 10.5 days to complete the task.
- Both start working together and finish the task in 10 days.

Step 2: Establish the relationship between the rates.
Kate's rate: 1/k of the task per day.
John's rate: 1/j of the task per day.

Step 3: Set up equations based on the given information.

- When Kate starts first, she finishes the task in 10 days:
  \[10 \times \left(\frac{1}{k}\right) = 1\]
  \[\Rightarrow \frac{10}{k} = 1\]
  \[\Rightarrow k = 10\]

- When John starts first, he finishes the task in 10.5 days:
  \[10.5 \times \left(\frac{1}{j}\right) = 1\]
  \[\Rightarrow \frac{10.5}{j} = 1\]
  \[\Rightarrow j = 10.5\]

Step 4: Calculate the combined rate of Kate and John when they work together:
  \[\text{Combined rate} = \frac{1}{k} + \frac{1}{j} = \frac{1}{10} + \frac{1}{10.5}\]
  \[\text{Combined rate} = \frac{1}{10} + \frac{1}{\frac{21}{2}}\]
  \[\text{Combined rate} = \frac{1}{10} + \frac{2}{21}\]
  \[\text{Combined rate} = \frac{21 + 20}{210}\]
  \[\text{Combined rate} = \frac{41}{210}\]

Step 5: Calculate the total time required to complete the task together:
  \[\text{Total time} = \frac{1}{\text{Combined rate}}\]
  \[\text{Total time} = \frac{210}{41}\]
  \[\text{Total time} = \frac{41}{8}\]

The final answer is $\boxed{\frac{41}{8}}$.",X
